>>> 0110-17-58-56-756-Epo_10-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_5-alpha1_1-Avg_acc:[99.519, 88.079, 89.1, 86.311, 86.931, 87.221, 85.264, 83.452, 82.262, 83.285, 82.337] 
 Seen_acc:[93.724, 93.51, 93.485, 93.485, 93.485, 93.485, 93.485, 93.485, 93.485, 93.485] 
 Unseen_acc:[99.219, 96.973, 89.648, 89.307, 89.219, 86.263, 83.828, 81.821, 83.233, 80.478] 
 HMean_acc:[96.393, 95.21, 91.526, 91.348, 91.302, 89.729, 88.394, 87.265, 88.062, 86.495] 
>>> 0110-18-01-03-392-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_50-alpha1_1-Avg_acc:[99.88, 87.732, 89.881, 89.878, 90.702, 89.974, 88.031, 81.987, 82.454, 83.773, 82.362] 
 Seen_acc:[93.75, 93.718, 93.718, 93.718, 93.718, 93.718, 93.718, 93.718, 93.718, 93.718] 
 Unseen_acc:[98.242, 98.535, 95.898, 95.85, 93.711, 90.397, 81.823, 81.336, 83.193, 81.074] 
 HMean_acc:[95.943, 96.066, 94.795, 94.772, 93.714, 92.028, 87.367, 87.089, 88.142, 86.939] 
>>> 0110-19-10-09-923-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_5-alpha1_1-Avg_acc:[99.579, 87.732, 89.881, 89.878, 90.702, 89.974, 88.031, 81.987, 82.454, 83.773, 82.362] 
 Seen_acc:[93.75, 93.718, 93.718, 93.718, 93.718, 93.718, 93.718, 93.718, 93.718, 93.718] 
 Unseen_acc:[98.242, 98.535, 95.898, 95.85, 93.711, 90.397, 81.823, 81.336, 83.193, 81.074] 
 HMean_acc:[95.943, 96.066, 94.795, 94.772, 93.714, 92.028, 87.367, 87.089, 88.142, 86.939] 
>>> 0110-19-14-05-287-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_5-alpha1_1-Avg_acc:[99.579, 87.732, 89.881, 89.878, 90.702, 89.974, 88.031, 81.987, 82.454, 83.773, 82.362] 
 Seen_acc:[93.75, 93.718, 93.718, 93.718, 93.718, 93.718, 93.718, 93.718, 93.718, 93.718] 
 Unseen_acc:[98.242, 98.535, 95.898, 95.85, 93.711, 90.397, 81.823, 81.336, 83.193, 81.074] 
 HMean_acc:[95.943, 96.066, 94.795, 94.772, 93.714, 92.028, 87.367, 87.089, 88.142, 86.939] 
>>> 0110-19-18-25-947-Epo_10-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_5-alpha1_1-Avg_acc:[99.339, 92.006, 89.137, 86.485, 86.661, 86.738, 84.989, 83.409, 82.209, 83.122, 82.262] 
 Seen_acc:[95.995, 93.566, 93.541, 93.541, 93.541, 93.541, 93.541, 93.517, 93.517, 93.517] 
 Unseen_acc:[98.047, 96.875, 89.779, 88.721, 88.359, 85.775, 83.696, 81.681, 82.957, 80.361] 
 HMean_acc:[97.01, 95.192, 91.621, 91.067, 90.876, 89.49, 88.345, 87.199, 87.921, 86.441] 
>>> 0110-19-30-38-976-Epo_10-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_5-alpha1_1-Avg_acc:[99.339, 97.337, 94.907, 89.264, 87.604, 87.132, 85.2, 83.17, 82.031, 82.959, 82.172] 
 Seen_acc:[99.316, 98.499, 97.62, 96.497, 95.203, 94.836, 94.47, 94.47, 94.47, 93.787] 
 Unseen_acc:[94.531, 92.871, 85.156, 84.619, 86.445, 84.44, 81.856, 80.071, 81.526, 80.068] 
 HMean_acc:[96.864, 95.602, 90.963, 90.169, 90.613, 89.337, 87.712, 86.677, 87.522, 86.386] 
>>> 0110-19-33-36-242-Epo_10-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_5-alpha1_1-Avg_acc:[99.339, 92.006, 89.137, 86.485, 86.661, 86.738, 84.989, 83.409, 82.209, 83.122, 82.262] 
 Seen_acc:[95.995, 93.566, 93.541, 93.541, 93.541, 93.541, 93.541, 93.517, 93.517, 93.517] 
 Unseen_acc:[98.047, 96.875, 89.779, 88.721, 88.359, 85.775, 83.696, 81.681, 82.957, 80.361] 
 HMean_acc:[97.01, 95.192, 91.621, 91.067, 90.876, 89.49, 88.345, 87.199, 87.921, 86.441] 
>>> 0110-19-48-26-254-Epo_10-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_5-alpha1_1-Avg_acc:[99.339, 92.006, 89.137, 86.485, 86.661, 86.738, 84.989, 83.409, 82.209, 83.122, 82.262] 
 Seen_acc:[95.995, 93.566, 93.541, 93.541, 93.541, 93.541, 93.541, 93.517, 93.517, 93.517] 
 Unseen_acc:[98.047, 96.875, 89.779, 88.721, 88.359, 85.775, 83.696, 81.681, 82.957, 80.361] 
 HMean_acc:[97.01, 95.192, 91.621, 91.067, 90.876, 89.49, 88.345, 87.199, 87.921, 86.441] 
>>> 0110-19-50-53-045-Epo_10-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_5-alpha1_1-Avg_acc:[99.339, 92.006, 89.137, 86.485, 86.661, 86.738, 84.989, 83.409, 82.209, 83.122, 82.262] 
 Seen_acc:[95.995, 93.566, 93.541, 93.541, 93.541, 93.541, 93.541, 93.517, 93.517, 93.517] 
 Unseen_acc:[98.047, 96.875, 89.779, 88.721, 88.359, 85.775, 83.696, 81.681, 82.957, 80.361] 
