0602-20-08-42-560-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-soft_proto-100.0,91.847,66.572,85.63,79.515,90.943,0602-20-08-42-560 
0604-22-00-24-671-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-soft_proto-99.183,93.607,86.75,86.75,91.49,91.297,0604-22-00-24-671 
0604-23-04-40-014-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-soft_proto-99.038,93.368,87.25,86.5,91.811,91.007,0604-23-04-40-014 
0611-13-26-15-799-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-soft_proto-100.0,94.695,93.25,89.25,95.305,92.928,0611-13-26-15-799 
0617-21-37-49-034-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16-0.1-hard_proto-99.954,94.497,80.75,87.375,89.003,92.332,0617-21-37-49-034 
0617-21-40-23-530-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16-0.1-hard_proto-99.908,93.22,92.5,88.375,95.002,92.561,0617-21-40-23-530 
0625-19-27-45-198-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-soft_proto-100.0,96.712,94.5,93.625,96.255,95.731,0625-19-27-45-198 
0625-20-20-54-000-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.908,96.209,95.25,92.625,96.736,95.296,0625-20-20-54-000 
0625-20-21-51-551-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.908,96.209,95.25,92.625,96.736,95.296,0625-20-21-51-551 
0625-20-23-48-754-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.908,96.209,95.25,92.625,96.736,95.296,0625-20-23-48-754 
0625-20-28-11-462-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-100.0,95.312,91.5,88.0,95.539,93.596,0625-20-28-11-462 
0625-21-14-34-938-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-100.0,94.965,88.75,81.875,94.04,90.034,0625-21-14-34-938 
0625-21-20-25-717-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-soft_proto-100.0,95.069,88.75,82.25,94.04,90.261,0625-21-20-25-717 
0625-21-33-22-887-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-soft_proto-99.663,94.287,90.5,88.75,94.291,92.48,0625-21-33-22-887 
0625-22-01-33-041-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-soft_proto-99.663,94.287,90.5,88.75,94.291,92.48,0625-22-01-33-041 
0625-22-15-41-872-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-100.0,94.965,88.75,81.875,94.04,90.034,0625-22-15-41-872 
0625-23-13-57-151-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.471,95.715,96.75,92.125,97.028,94.577,0625-23-13-57-151 
0705-17-34-20-679-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.784,97.326,95.5,91.964,97.43,95.276,0705-17-34-20-679 
0706-11-12-03-930-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.516,89.706,58.75,71.75,73.434,82.378,0706-11-12-03-930 
