0312-16-15-15-657-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_50-alpha1_1-36.364,21.292,17.281,15.007,23.264,20.475,0312-16-15-15-657 
0312-16-52-41-146-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_90-alpha1_1-97.712,74.326,99.531,65.119,97.984,75.686,0312-16-52-41-146 
0312-17-59-26-472-Epo_10-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_5-alpha1_1-59.872,31.164,35.469,16.222,44.356,25.28,0312-17-59-26-472 
0312-18-38-24-047-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_50-alpha1_1-95.957,72.896,80.156,62.804,86.125,73.654,0312-18-38-24-047 
0312-19-03-21-521-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_50-alpha1_1-98.884,73.571,73.188,63.689,83.423,74.615,0312-19-03-21-521 
0312-21-00-59-414-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_50-alpha1_0.1-36.45,21.147,17.125,14.881,23.105,20.319,0312-21-00-59-414 
0312-21-21-45-337-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_50-alpha1_0.1-98.996,77.562,95.594,70.792,95.899,79.166,0312-21-21-45-337 
0407-21-57-24-052-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_50-alpha1_1.0-97.427,81.332,93.272,72.499,95.456,81.968,0407-21-57-24-052 
